date_time,lat,lon,base,neighborhood
2014-09-01 16:12:11,40.70234,-73.8141,B02764,Queens
2014-09-01 16:15:05,40.77267,-73.98418,B02617,Midtown Manhattan
2014-09-01 16:15:55,40.76815,-74.00233,B02512,Midtown Manhattan
2014-09-01 16:19:03,40.76272,-73.87821,B02512,LaGuardia
2014-09-01 16:19:29,40.71516,-73.79747,B02598,Queens
2014-09-01 16:20:20,40.77963,-74.00481,B02682,Midtown Manhattan
2014-09-01 16:22:12,40.7316,-73.98931,B02682,Midtown Manhattan
2014-09-01 16:23:24,40.76932,-74.02036,B02598,Midtown Manhattan
2014-09-01 16:23:58,40.67599,-73.94152,B02598,Brooklyn
2014-09-01 16:25:01,40.69177,-74.04066,B02598,Lower Manhattan
2014-09-01 16:25:57,40.69842,-74.17101,B02617,Newark
2014-09-01 16:26:22,40.85743,-73.88101,B02617,Bronx
2014-09-01 16:26:27,40.77988,-74.01748,B02512,Midtown West
2014-09-01 16:28:46,40.78449,-73.85874,B02512,LaGuardia
2014-09-01 16:29:08,40.70693,-73.92277,B02598,Brooklyn
2014-09-01 16:30:23,40.70577,-73.94619,B02682,Brooklyn
2014-09-01 16:31:34,40.7624,-74.00332,B02682,Midtown Manhattan
2014-09-01 16:32:45,40.71919,-73.97293,B02617,Lower Manhattan
2014-09-01 16:33:27,40.75694,-73.9725,B02764,Midtown Manhattan
2014-09-01 16:34:52,40.6752,-74.01221,B02682,Lower Manhattan
2014-09-01 16:36:24,40.75133,-74.01477,B02598,Midtown Manhattan
2014-09-01 16:37:47,40.77876,-73.96882,B02598,Midtown Manhattan
2014-09-01 16:42:46,40.63584,-73.78712,B02682,JFK
2014-09-01 16:45:11,40.74285,-74.02846,B02764,Lower Manhattan
2014-09-01 16:45:21,40.69953,-73.93383,B02617,Brooklyn
2014-09-01 16:45:21,40.72841,-74.00324,B02598,Lower Manhattan
2014-09-01 16:45:47,40.71319,-73.95672,B02764,Brooklyn
2014-09-01 16:46:16,40.76632,-73.97762,B02617,Midtown West
2014-09-01 16:48:20,40.76297,-73.95519,B02617,Midtown Manhattan
2014-09-01 16:49:15,40.7726,-73.97015,B02598,Midtown Manhattan
2014-09-01 16:56:33,40.66958,-73.95175,B02512,Brooklyn
2014-09-01 16:57:24,40.68334,-73.97421,B02617,Brooklyn
2014-09-01 16:57:41,40.65563,-73.76404,B02617,JFK
2014-09-01 16:58:28,40.73276,-74.00235,B02617,Lower Manhattan
2014-09-01 17:00:01,40.74056,-73.9961,B02617,Midtown Manhattan
2014-09-01 17:00:17,40.69251,-74.00795,B02617,Lower Manhattan
2014-09-01 17:00:19,40.73465,-74.0001,B02598,Lower Manhattan
2014-09-01 17:00:26,40.78024,-73.98283,B02682,Midtown Manhattan
2014-09-01 17:03:40,40.7356,-73.97872,B02617,Midtown Manhattan
2014-09-01 17:03:43,40.71874,-73.98146,B02764,Midtown Manhattan
2014-09-01 17:04:26,40.75729,-73.81235,B02598,Queens
2014-09-01 17:07:50,40.72321,-73.80723,B02764,Queens
2014-09-01 17:08:26,40.85838,-73.87811,B02617,Bronx
2014-09-01 17:08:41,40.6735,-73.9114,B02764,Brooklyn
2014-09-01 17:12:10,40.74637,-73.99513,B02682,Midtown Manhattan
2014-09-01 17:12:38,40.72841,-74.0356,B02512,Lower Manhattan
2014-09-01 17:12:46,40.73646,-73.76883,B02598,Queens
2014-09-01 17:13:24,40.69905,-73.90845,B02764,Brooklyn
2014-09-01 17:13:34,40.721,-74.0015,B02617,Lower Manhattan
2014-09-01 17:15:28,40.70023,-74.18004,B02598,Newark
2014-09-01 17:16:31,40.72069,-73.98886,B02598,Midtown Manhattan
2014-09-01 17:18:39,40.76504,-74.02286,B02617,Midtown Manhattan
2014-09-01 17:21:12,40.73186,-74.02028,B02598,Lower Manhattan
2014-09-01 17:21:19,40.73283,-74.02683,B02617,Lower Manhattan
2014-09-01 17:23:59,40.7632,-73.99546,B02617,Midtown Manhattan
2014-09-01 17:24:03,40.72095,-73.78925,B02617,Queens
2014-09-01 17:24:12,40.83555,-73.86556,B02617,Bronx
2014-09-01 17:24:50,40.68651,-74.04145,B02617,Lower Manhattan
2014-09-01 17:25:23,40.70931,-74.03093,B02617,Lower Manhattan
2014-09-01 17:25:39,40.72176,-73.9462,B02598,Brooklyn
2014-09-01 17:26:19,40.69157,-74.00095,B02598,Lower Manhattan
2014-09-01 17:26:41,40.73474,-73.9886,B02617,Lower Manhattan
2014-09-01 17:28:21,40.76914,-73.96997,B02682,Midtown Manhattan
2014-09-01 17:29:08,40.77405,-74.00449,B02598,Midtown Manhattan
2014-09-01 17:31:01,40.7224,-73.78989,B02617,Queens
2014-09-01 17:32:04,40.78856,-73.98395,B02682,Midtown Manhattan
2014-09-01 17:39:59,40.78201,-73.97394,B02617,Midtown Manhattan
2014-09-01 17:40:24,40.74735,-73.98912,B02682,Midtown Manhattan
2014-09-01 17:41:02,40.74161,-74.00099,B02617,Midtown West
2014-09-01 17:41:04,40.7113,-73.95278,B02617,Brooklyn
2014-09-01 17:41:48,40.75107,-73.9797,B02512,Midtown Manhattan
2014-09-01 17:43:38,40.6763,-73.96344,B02598,Brooklyn
2014-09-01 17:44:44,40.65917,-73.78201,B02682,JFK
2014-09-01 17:45:46,40.71134,-73.81193,B02598,Queens
2014-09-01 17:45:58,40.86938,-73.88612,B02682,Bronx
2014-09-01 17:46:27,40.69675,-73.8146,B02617,Queens
2014-09-01 17:46:32,40.72491,-74.00699,B02617,Lower Manhattan
2014-09-01 17:46:33,40.76412,-74.0002,B02617,Midtown Manhattan
2014-09-01 17:50:31,40.77341,-74.00162,B02617,Midtown Manhattan
2014-09-01 17:53:18,40.76054,-74.01085,B02617,Midtown West
2014-09-01 17:56:04,40.73061,-73.77579,B02617,Queens
2014-09-01 17:58:01,40.76127,-73.98055,B02617,Midtown Manhattan
2014-09-01 17:58:33,40.69949,-73.95086,B02617,Brooklyn
2014-09-01 18:00:58,40.7161,-74.02312,B02598,Lower Manhattan
2014-09-01 18:03:16,40.72814,-73.97835,B02512,Midtown Manhattan
2014-09-01 18:04:15,40.71364,-73.78192,B02617,Queens
2014-09-01 18:05:01,40.76727,-73.87309,B02764,LaGuardia
2014-09-01 18:05:53,40.66972,-74.01641,B02617,Lower Manhattan
2014-09-01 18:08:32,40.73258,-74.01,B02598,Midtown Manhattan
2014-09-01 18:08:34,40.72525,-74.0064,B02598,Midtown Manhattan
2014-09-01 18:08:56,40.78087,-73.9791,B02682,Midtown Manhattan
2014-09-01 18:10:14,40.69616,-73.81316,B02617,Queens
2014-09-01 18:11:45,40.77195,-74.04113,B02682,Midtown Manhattan
2014-09-01 18:12:05,40.73038,-73.96881,B02617,Midtown Manhattan
2014-09-01 18:12:56,40.72342,-73.77024,B02617,Queens
2014-09-01 18:13:39,40.73602,-73.99676,B02617,Midtown Manhattan
2014-09-01 18:13:49,40.69965,-74.02867,B02512,Lower Manhattan
2014-09-01 18:13:51,40.72227,-73.96488,B02764,Midtown Manhattan
2014-09-01 18:15:05,40.76308,-73.99262,B02617,Midtown Manhattan
2014-09-01 18:17:26,40.76078,-74.02508,B02764,Midtown Manhattan
2014-09-01 18:17:30,40.81004,-73.96464,B02598,Midtown Manhattan
2014-09-01 18:20:56,40.7403,-73.99456,B02617,Midtown West
2014-09-01 18:21:29,40.75248,-74.01903,B02764,Midtown Manhattan
2014-09-01 18:21:31,40.68413,-74.18101,B02598,Newark
2014-09-01 18:22:29,40.71176,-74.0278,B02682,Lower Manhattan
2014-09-01 18:22:30,40.70594,-74.02145,B02512,Lower Manhattan
2014-09-01 18:22:50,40.71253,-73.81262,B02682,Queens
2014-09-01 18:23:09,40.64932,-73.79305,B02682,JFK
2014-09-01 18:24:28,40.70505,-73.81456,B02598,Queens
2014-09-01 18:26:32,40.70897,-73.95347,B02617,Brooklyn
2014-09-01 18:27:46,40.694,-73.94643,B02682,Brooklyn
2014-09-01 18:29:47,40.64602,-73.78769,B02617,JFK
2014-09-01 18:30:14,40.76724,-73.88257,B02598,LaGuardia
2014-09-01 18:30:45,40.68796,-74.02851,B02764,Lower Manhattan
2014-09-01 18:31:36,40.76115,-73.96605,B02617,Midtown Manhattan
2014-09-01 18:31:41,40.73243,-73.98382,B02598,Midtown Manhattan
2014-09-01 18:32:43,40.77075,-73.97157,B02617,Midtown Manhattan
2014-09-01 18:32:49,40.72324,-73.9961,B02682,Lower Manhattan
2014-09-01 18:36:32,40.74487,-74.00401,B02512,Midtown West
2014-09-01 18:38:12,40.68471,-74.17792,B02617,Newark
2014-09-01 18:40:07,40.78913,-73.98698,B02617,Midtown Manhattan
2014-09-01 18:40:43,40.75592,-74.02752,B02617,Midtown Manhattan
2014-09-01 18:44:27,40.67728,-73.99627,B02682,Lower Manhattan
2014-09-01 18:47:31,40.75585,-73.79572,B02512,Queens
2014-09-01 18:49:45,40.6814,-73.98135,B02598,Lower Manhattan
2014-09-01 18:52:56,40.63901,-73.78804,B02512,JFK
2014-09-01 18:54:07,40.7345,-74.01183,B02512,Midtown Manhattan
2014-09-01 18:54:19,40.72681,-73.80155,B02764,Queens
2014-09-01 18:54:43,40.76525,-73.98655,B02598,Midtown West
2014-09-01 18:55:50,40.77396,-73.98279,B02598,Midtown West
2014-09-01 18:56:37,40.76269,-74.00657,B02512,Midtown West
2014-09-01 18:59:10,40.80357,-73.98104,B02617,Midtown Manhattan
2014-09-01 18:59:37,40.73543,-73.96527,B02764,Midtown Manhattan
2014-09-01 19:00:07,40.78541,-74.04028,B02598,Midtown Manhattan
2014-09-01 19:00:12,40.7698,-73.88499,B02617,LaGuardia
2014-09-01 19:00:29,40.6941,-74.1637,B02512,Newark
2014-09-01 19:00:43,40.76041,-73.99816,B02598,Midtown Manhattan
2014-09-01 19:01:32,40.78477,-74.00374,B02764,Midtown Manhattan
2014-09-01 19:04:02,40.62636,-73.97268,B02598,Brooklyn
2014-09-01 19:04:26,40.73827,-73.97009,B02598,Midtown Manhattan
2014-09-01 19:11:25,40.67243,-73.95706,B02598,Brooklyn
2014-09-01 19:12:12,40.7294,-73.97664,B02617,Lower Manhattan
2014-09-01 19:12:50,40.63638,-73.7909,B02512,JFK
2014-09-01 19:16:09,40.75409,-73.99929,B02598,Midtown Manhattan
2014-09-01 19:16:37,40.82633,-73.84266,B02764,Bronx
2014-09-01 19:17:26,40.64097,-73.77675,B02598,JFK
2014-09-01 19:17:42,40.77521,-73.97701,B02598,Midtown Manhattan
2014-09-01 19:20:32,40.77727,-73.98294,B02512,Midtown Manhattan
2014-09-01 19:21:17,40.75475,-73.9771,B02617,Midtown Manhattan
2014-09-01 19:21:22,40.78714,-73.95166,B02617,Midtown Manhattan
2014-09-01 19:22:02,40.71167,-73.9863,B02617,Lower Manhattan
2014-09-01 19:24:03,40.68322,-74.18157,B02617,Newark
2014-09-01 19:25:39,40.75189,-74.03089,B02682,Lower Manhattan
2014-09-01 19:30:38,40.7794,-73.96966,B02617,Midtown Manhattan
2014-09-01 19:31:27,40.71916,-73.81303,B02598,Queens
2014-09-01 19:32:07,40.73121,-74.03903,B02598,Lower Manhattan
2014-09-01 19:32:58,40.69115,-73.93969,B02512,Brooklyn
2014-09-01 19:33:34,40.78261,-73.97608,B02617,Midtown Manhattan
2014-09-01 19:36:02,40.77218,-74.00465,B02682,Midtown Manhattan
2014-09-01 19:36:30,40.77075,-73.86618,B02682,LaGuardia
2014-09-01 19:39:10,40.74235,-73.97794,B02682,Midtown West
2014-09-01 19:40:13,40.74188,-73.81413,B02764,Queens
2014-09-01 19:41:25,40.6671,-73.79717,B02598,Queens
2014-09-01 19:43:14,40.67578,-74.03395,B02617,Lower Manhattan
2014-09-01 19:43:50,40.74522,-73.78915,B02617,Queens
2014-09-01 19:44:32,40.83263,-73.85197,B02682,Bronx
2014-09-01 19:45:25,40.73347,-73.79624,B02617,Queens
2014-09-01 19:45:37,40.74744,-73.80772,B02598,Queens
2014-09-01 19:45:55,40.74007,-74.02033,B02617,Midtown Manhattan
2014-09-01 19:45:58,40.66305,-73.96274,B02682,Brooklyn
2014-09-01 19:46:22,40.72744,-74.01027,B02512,Lower Manhattan
2014-09-01 19:47:04,40.74087,-73.94067,B02617,Midtown Manhattan
2014-09-01 19:48:56,40.71569,-73.98854,B02512,Lower Manhattan
2014-09-01 19:50:11,40.74733,-73.78429,B02598,Queens
2014-09-01 19:53:07,40.63004,-73.77862,B02682,JFK
2014-09-01 19:53:18,40.73031,-73.99758,B02512,Midtown Manhattan
2014-09-01 19:54:21,40.77555,-73.99071,B02512,Midtown West
2014-09-01 19:56:03,40.74812,-73.97777,B02617,Midtown Manhattan
2014-09-01 19:56:14,40.76192,-74.0069,B02764,Midtown Manhattan
2014-09-01 19:58:21,40.77771,-73.98591,B02512,Midtown Manhattan
2014-09-01 20:00:21,40.74825,-73.98678,B02598,Midtown Manhattan
2014-09-01 20:01:39,40.64059,-73.76875,B02512,JFK
2014-09-01 20:02:28,40.75365,-73.98259,B02617,Midtown West
2014-09-01 20:02:59,40.6649,-73.92851,B02617,Brooklyn
2014-09-01 20:06:49,40.75391,-73.98063,B02682,Midtown Manhattan
2014-09-01 20:13:49,40.80212,-73.91569,B02764,Midtown Manhattan
2014-09-01 20:19:20,40.77069,-73.97074,B02682,Midtown Manhattan
2014-09-01 20:19:38,40.68197,-74.02407,B02682,Lower Manhattan
2014-09-01 20:21:01,40.6658,-73.91765,B02682,Brooklyn
2014-09-01 20:23:09,40.77268,-74.01551,B02598,Lower Manhattan
2014-09-01 20:23:50,40.75614,-73.97691,B02617,Midtown Manhattan
2014-09-01 20:24:17,40.76092,-74.00377,B02598,Midtown West
2014-09-01 20:24:22,40.71474,-74.01693,B02512,Lower Manhattan
2014-09-01 20:25:00,40.62142,-73.79949,B02617,JFK
2014-09-01 20:28:37,40.7158,-73.97744,B02598,Lower Manhattan
2014-09-01 20:31:20,40.69906,-74.02496,B02617,Lower Manhattan
2014-09-01 20:31:45,40.86308,-73.90229,B02682,Bronx
2014-09-01 20:32:11,40.70252,-73.92682,B02682,Brooklyn
2014-09-01 20:32:17,40.70121,-73.80093,B02682,Queens
2014-09-01 20:35:51,40.72402,-73.79661,B02617,Queens
2014-09-01 20:36:17,40.78382,-73.99037,B02598,Midtown Manhattan
2014-09-01 20:36:18,40.74059,-73.7845,B02764,Queens
2014-09-01 20:37:45,40.76675,-74.00695,B02617,Midtown West
2014-09-01 20:37:55,40.70649,-73.98707,B02682,Lower Manhattan
2014-09-01 20:41:17,40.73473,-73.99876,B02598,Lower Manhattan
2014-09-01 20:43:38,40.63791,-73.97395,B02617,Brooklyn
2014-09-01 20:44:08,40.85132,-73.86067,B02764,Bronx
2014-09-01 20:44:35,40.63351,-73.77166,B02617,JFK
2014-09-01 20:46:23,40.74335,-73.99198,B02617,Midtown Manhattan
2014-09-01 20:47:27,40.83361,-73.84349,B02512,Bronx
2014-09-01 20:48:21,40.68758,-73.95299,B02617,Brooklyn
2014-09-01 20:50:10,40.6881,-74.17149,B02598,Newark
2014-09-01 20:54:28,40.76209,-73.99438,B02617,Midtown Manhattan
2014-09-01 20:54:53,40.73717,-73.99491,B02598,Midtown West
2014-09-01 20:57:04,40.69624,-73.99969,B02617,Lower Manhattan
2014-09-01 20:59:38,40.73232,-73.99213,B02682,Midtown West
2014-09-01 21:04:12,40.65854,-73.96849,B02617,Brooklyn
2014-09-01 21:05:52,40.72335,-73.80459,B02598,Queens
2014-09-01 21:10:10,40.73999,-73.99933,B02764,Midtown West
2014-09-01 21:10:27,40.77391,-73.97682,B02764,Midtown Manhattan
2014-09-01 21:14:18,40.71974,-74.0176,B02512,Midtown West
2014-09-01 21:17:34,40.73668,-73.77712,B02512,Queens
2014-09-01 21:20:18,40.73402,-73.79944,B02617,Queens
2014-09-01 21:20:19,40.68113,-73.90087,B02598,Brooklyn
2014-09-01 21:20:29,40.67369,-73.99099,B02682,Lower Manhattan
2014-09-01 21:22:21,40.69923,-74.01236,B02764,Lower Manhattan
2014-09-01 21:25:10,40.76134,-73.99368,B02598,Midtown Manhattan
2014-09-01 21:25:20,40.82609,-73.85008,B02764,Bronx
2014-09-01 21:25:31,40.7409,-73.99937,B02617,Midtown Manhattan
2014-09-01 21:25:37,40.84334,-73.88893,B02617,Bronx
2014-09-01 21:32:03,40.84941,-73.84873,B02512,Bronx
2014-09-01 21:32:34,40.87301,-73.8746,B02617,Bronx
2014-09-01 21:41:05,40.69737,-73.98838,B02617,Lower Manhattan
2014-09-01 21:41:06,40.7689,-73.96202,B02764,Midtown Manhattan
2014-09-01 21:41:56,40.77011,-74.01326,B02682,Midtown Manhattan
2014-09-01 21:42:18,40.63263,-73.95216,B02682,Brooklyn
2014-09-01 21:43:43,40.75559,-73.9873,B02598,Midtown Manhattan
2014-09-01 21:44:38,40.8335,-73.84854,B02598,Bronx
2014-09-01 21:45:03,40.65621,-73.89941,B02617,Brooklyn
2014-09-01 21:46:58,40.77085,-73.98101,B02617,Midtown Manhattan
2014-09-01 21:47:45,40.63488,-73.77689,B02617,JFK
2014-09-01 21:51:19,40.79199,-73.98662,B02598,Midtown Manhattan
2014-09-01 21:53:03,40.76778,-74.01151,B02512,Midtown West
2014-09-01 21:55:42,40.66064,-73.79054,B02617,JFK
2014-09-01 21:57:42,40.67299,-73.95946,B02512,Brooklyn
2014-09-01 22:01:27,40.8691,-73.87736,B02617,Bronx
2014-09-01 22:03:10,40.66898,-73.95517,B02682,Brooklyn
2014-09-01 22:03:41,40.67842,-73.93347,B02598,Brooklyn
2014-09-01 22:04:06,40.72927,-74.00468,B02617,Midtown West
2014-09-01 22:05:38,40.78401,-73.87168,B02617,LaGuardia
2014-09-01 22:07:16,40.63412,-73.76101,B02682,JFK
2014-09-01 22:07:21,40.71204,-73.98037,B02512,Lower Manhattan
2014-09-01 22:09:12,40.72693,-73.99791,B02512,Lower Manhattan
2014-09-01 22:11:28,40.66096,-73.91859,B02598,Brooklyn
2014-09-01 22:12:06,40.73022,-73.99196,B02598,Midtown West
2014-09-01 22:12:17,40.75577,-73.94524,B02512,Midtown Manhattan
2014-09-01 22:13:00,40.74354,-73.96916,B02617,Midtown Manhattan
2014-09-01 22:15:29,40.87494,-73.87183,B02512,Bronx
2014-09-01 22:16:31,40.7516,-73.95726,B02598,Midtown Manhattan
2014-09-01 22:19:50,40.76773,-73.99025,B02512,Midtown West
2014-09-01 22:20:52,40.82177,-73.87019,B02617,Bronx
2014-09-01 22:24:03,40.69046,-74.02696,B02617,Lower Manhattan
2014-09-01 22:26:22,40.65908,-73.93786,B02682,Brooklyn
2014-09-01 22:28:20,40.63431,-73.78203,B02682,JFK
2014-09-01 22:30:56,40.61895,-73.76209,B02617,JFK
2014-09-01 22:32:35,40.7528,-73.95909,B02598,Midtown Manhattan
2014-09-01 22:38:02,40.71935,-73.82135,B02764,Queens
2014-09-01 22:38:20,40.73771,-73.7836,B02682,Queens
2014-09-01 22:39:36,40.78666,-73.95335,B02617,Midtown Manhattan
2014-09-01 22:41:12,40.69432,-74.0007,B02598,Lower Manhattan
2014-09-01 22:41:47,40.75307,-73.96893,B02598,Midtown Manhattan
2014-09-01 22:44:08,40.69429,-73.93121,B02512,Brooklyn
2014-09-01 22:45:56,40.77444,-73.99188,B02598,Midtown West
2014-09-01 22:45:58,40.75811,-73.98829,B02512,Midtown Manhattan
2014-09-01 22:49:39,40.74215,-73.75855,B02682,Queens
2014-09-01 22:55:11,40.63492,-73.77226,B02598,JFK
2014-09-01 22:56:59,40.72179,-74.02797,B02617,Lower Manhattan
2014-09-01 22:59:28,40.78458,-73.86061,B02682,LaGuardia
2014-09-01 23:00:02,40.75695,-74.02273,B02598,Midtown Manhattan
2014-09-01 23:01:16,40.70684,-73.75774,B02764,Queens
2014-09-01 23:04:07,40.66873,-73.7671,B02617,JFK
2014-09-01 23:13:39,40.69905,-74.18176,B02598,Newark
2014-09-01 23:16:57,40.82711,-74.00567,B02764,Midtown Manhattan
2014-09-01 23:19:28,40.71109,-73.9395,B02598,Brooklyn
2014-09-01 23:26:11,40.77834,-74.00467,B02598,Midtown Manhattan
2014-09-01 23:26:30,40.86037,-73.85128,B02598,Bronx
2014-09-01 23:37:44,40.71991,-73.97488,B02512,Midtown Manhattan
2014-09-01 23:38:42,40.74433,-73.99229,B02764,Midtown Manhattan
2014-09-01 23:39:00,40.70673,-73.81246,B02598,Queens
2014-09-01 23:40:35,40.75043,-74.00529,B02512,Midtown Manhattan
2014-09-01 23:41:30,40.86133,-73.86462,B02598,Bronx
2014-09-01 23:46:12,40.70466,-73.99385,B02764,Lower Manhattan
2014-09-01 23:49:30,40.69372,-73.91213,B02682,Brooklyn
2014-09-01 23:52:52,40.65394,-73.94246,B02598,Brooklyn
2014-09-01 23:52:55,40.74985,-74.0039,B02512,Midtown Manhattan
2014-09-01 23:53:09,40.69868,-74.17965,B02598,Newark
2014-09-02 00:04:01,40.72392,-74.01218,B02617,Lower Manhattan
2014-09-02 00:10:07,40.81364,-73.87201,B02598,Bronx
2014-09-02 00:13:56,40.83973,-73.87626,B02682,Bronx
2014-09-02 00:15:10,40.73378,-73.77936,B02764,Queens
2014-09-02 00:16:58,40.69362,-74.03305,B02598,Lower Manhattan
2014-09-02 00:17:29,40.74482,-73.81381,B02617,Queens
2014-09-02 00:27:48,40.7154,-73.78858,B02682,Queens
2014-09-02 00:37:37,40.74969,-73.81748,B02512,Queens
2014-09-02 00:39:15,40.73408,-73.937,B02617,Midtown Manhattan
2014-09-02 00:39:38,40.78259,-73.99132,B02617,Midtown Manhattan
2014-09-02 00:40:02,40.78866,-73.98031,B02617,Midtown Manhattan
2014-09-02 00:40:38,40.81042,-73.95782,B02598,Midtown Manhattan
2014-09-02 00:41:09,40.72841,-73.78105,B02598,Queens
2014-09-02 00:42:21,40.85682,-73.86059,B02682,Bronx
2014-09-02 00:42:27,40.61866,-73.79301,B02617,JFK
2014-09-02 00:43:06,40.74612,-73.99147,B02598,Midtown Manhattan
2014-09-02 00:45:55,40.86369,-73.86498,B02682,Bronx
2014-09-02 00:45:58,40.73199,-73.80369,B02682,Queens
2014-09-02 00:48:40,40.77338,-73.87251,B02682,LaGuardia
2014-09-02 00:53:54,40.77104,-73.95669,B02598,Midtown Manhattan
2014-09-02 00:59:09,40.73675,-74.01275,B02682,Midtown West
2014-09-02 01:13:17,40.842,-73.89363,B02617,Bronx
2014-09-02 01:17:01,40.70523,-73.98872,B02512,Lower Manhattan
2014-09-02 01:41:48,40.75016,-74.00316,B02598,Midtown Manhattan
2014-09-02 01:46:58,40.69224,-74.17939,B02598,Newark
2014-09-02 01:51:02,40.77061,-73.99338,B02617,Midtown Manhattan
2014-09-02 01:57:04,40.74393,-73.99726,B02764,Midtown Manhattan
2014-09-02 02:15:32,40.78307,-73.99923,B02598,Lower Manhattan
2014-09-02 02:23:17,40.71005,-73.9373,B02682,Brooklyn
2014-09-02 02:24:09,40.7347,-73.80477,B02617,Queens
2014-09-02 02:49:41,40.70404,-73.83205,B02598,Queens
2014-09-02 02:50:20,40.75543,-74.0023,B02617,Midtown Manhattan
2014-09-02 02:59:28,40.77872,-73.87893,B02598,LaGuardia
2014-09-02 03:15:02,40.73157,-73.7957,B02512,Queens
2014-09-02 03:16:06,40.69702,-73.97519,B02764,Lower Manhattan
2014-09-02 03:19:10,40.74209,-73.99963,B02598,Midtown Manhattan
2014-09-02 03:21:18,40.70434,-74.17271,B02682,Newark
2014-09-02 03:30:10,40.7105,-73.78611,B02617,Queens
2014-09-02 03:42:53,40.71892,-73.95688,B02617,Midtown Manhattan
2014-09-02 03:50:11,40.64056,-73.77604,B02617,JFK
2014-09-02 03:50:51,40.67583,-73.99702,B02682,Lower Manhattan
2014-09-02 04:06:34,40.69574,-73.77522,B02682,Queens
2014-09-02 04:11:53,40.74007,-73.81078,B02617,Queens
2014-09-02 04:31:06,40.73792,-73.96618,B02617,Midtown Manhattan
2014-09-02 04:48:17,40.67014,-73.96211,B02617,Brooklyn
2014-09-02 04:50:14,40.77423,-73.98668,B02617,Midtown Manhattan
2014-09-02 04:50:45,40.70562,-73.96597,B02617,Midtown Manhattan
2014-09-02 04:52:45,40.72479,-73.99457,B02764,Lower Manhattan
2014-09-02 05:13:05,40.76653,-73.94748,B02682,Midtown Manhattan
2014-09-02 05:19:56,40.73048,-74.02501,B02598,Lower Manhattan
2014-09-02 05:20:41,40.73267,-74.02768,B02512,Midtown Manhattan
2014-09-02 05:24:00,40.74751,-74.01391,B02764,Midtown Manhattan
2014-09-02 05:24:08,40.69892,-73.89695,B02617,Brooklyn
2014-09-02 05:48:01,40.73721,-74.01467,B02682,Lower Manhattan
2014-09-02 06:01:03,40.88013,-73.888,B02617,Bronx
2014-09-02 06:01:05,40.73845,-73.96683,B02598,Lower Manhattan
2014-09-02 06:19:58,40.75719,-74.00133,B02764,Midtown Manhattan
2014-09-02 06:33:34,40.79105,-73.89013,B02617,LaGuardia
2014-09-02 06:42:13,40.70318,-73.982,B02598,Lower Manhattan
2014-09-02 06:45:57,40.8725,-73.82693,B02682,Bronx
2014-09-02 06:56:04,40.7367,-73.99469,B02682,Midtown Manhattan
2014-09-02 07:00:22,40.74584,-73.98801,B02617,Midtown Manhattan
2014-09-02 07:01:23,40.75965,-73.99025,B02617,Midtown Manhattan
2014-09-02 07:03:58,40.77165,-73.98167,B02598,Midtown Manhattan
2014-09-02 07:04:35,40.70734,-74.01328,B02598,Lower Manhattan
2014-09-02 07:05:38,40.70324,-73.94542,B02764,Brooklyn
2014-09-02 07:06:05,40.75487,-73.999,B02617,Midtown Manhattan
2014-09-02 07:07:18,40.84189,-73.87605,B02617,Bronx
2014-09-02 07:07:59,40.71497,-73.76489,B02598,Queens
2014-09-02 07:10:11,40.8344,-73.86408,B02764,Bronx
2014-09-02 07:16:01,40.68724,-74.17551,B02598,Newark
2014-09-02 07:23:01,40.75677,-73.95142,B02682,Midtown Manhattan
2014-09-02 07:25:48,40.77219,-74.01134,B02764,Midtown Manhattan
2014-09-02 07:28:03,40.8546,-73.83799,B02682,Bronx
2014-09-02 07:28:42,40.74878,-73.97896,B02598,Midtown Manhattan
2014-09-02 07:30:06,40.72322,-73.94931,B02617,Midtown Manhattan
2014-09-02 07:38:36,40.72025,-73.9874,B02682,Midtown West
2014-09-02 07:39:12,40.7468,-74.01431,B02617,Midtown Manhattan
2014-09-02 07:39:58,40.67665,-73.9609,B02617,Brooklyn
2014-09-02 07:40:06,40.71625,-73.76645,B02682,Queens
2014-09-02 07:42:36,40.75259,-73.80839,B02617,Queens
